Time,T_V1,WMZ_NEBEN,F_R121,S1,S2
04.01.2013 01:00:00,"20,71",24988400,0,15762800,2514700
04.01.2013 01:10:00,"20,71",24988600,0,15762800,2514700
04.01.2013 01:20:00,"20,71",24988800,0,15762800,2514700
04.01.2013 01:30:00,"20,71",24989000,0,15762800,2514700
04.01.2013 01:40:00,"20,725",24989200,0,15762800,2514700
04.01.2013 01:50:00,"20,74",24989400,0,15762800,2514700
04.01.2013 02:00:00,"20,74",24989600,0,15762800,2514700
04.01.2013 02:10:00,"20,74",24989900,0,15762800,2514700
04.01.2013 02:20:00,"20,725",24990100,0,15762800,2514700
04.01.2013 02:30:00,"20,71",24990300,0,15762800,2514700
04.01.2013 02:40:00,"20,71",24990600,0,15762800,2514700
04.01.2013 02:50:00,"20,685",24990800,0,15762800,2514700
04.01.2013 03:00:00,"20,685",24991000,0,15762800,2514700
04.01.2013 03:10:00,"20,71",24991300,0,15762800,2514700
04.01.2013 03:20:00,"20,71",24991600,0,15762800,2514700
04.01.2013 03:30:00,"20,71",24991800,0,15762800,2514700
04.01.2013 03:40:00,"20,71",24992000,0,15762800,2514700
04.01.2013 03:50:00,"20,71",24992300,0,15762800,2514700
04.01.2013 04:00:00,"20,71",24992500,0,15762800,2514700
04.01.2013 04:10:00,"20,685",24992700,0,15762800,2514700
04.01.2013 04:20:00,"20,685",24992900,0,15762800,2514700
04.01.2013 04:30:00,"20,71",24993200,1,15762800,2514700
04.01.2013 04:40:00,"20,71",24993400,1,15762800,2514700
04.01.2013 04:50:00,"20,71",24993600,1,15762800,2514700
04.01.2013 05:00:00,"20,685",24993800,1,15762800,2514700
04.01.2013 05:10:00,"20,645",24994100,1,15762800,2514700
04.01.2013 05:20:00,"20,63",24994300,1,15762800,2514700
04.01.2013 05:30:00,"20,62",24994600,1,15762800,2514700
04.01.2013 05:40:00,"20,62",24994800,1,15762800,2514700
04.01.2013 05:50:00,"20,63",24995100,1,15762800,2514700
04.01.2013 06:00:00,"20,645",24995400,1,15762800,2514700
04.01.2013 06:10:00,"20,675",24995600,0,15762800,2514700
04.01.2013 06:20:00,"20,675",24995800,0,15762800,2514700
04.01.2013 06:30:00,"20,66",24996000,0,15762800,2514700
04.01.2013 06:40:00,"20,645",24996300,0,15762800,2514700
04.01.2013 06:50:00,"20,62",24996500,0,15762800,2514700
04.01.2013 07:00:00,"20,65",24996700,0,15762800,2514700
04.01.2013 07:10:00,"20,69",24997000,0,15762800,2514700
04.01.2013 07:20:00,"20,69",24997300,0,15762800,2514700
04.01.2013 07:30:00,"20,675",24997600,0,15762800,2514700
04.01.2013 07:40:00,"20,645",24997800,0,15762800,2514700
04.01.2013 07:50:00,"20,63",24998000,0,15762800,2514700
04.01.2013 08:00:00,"20,63",24998200,0,15762800,2514700
04.01.2013 08:10:00,"20,66",24998500,0,15762800,2514700
04.01.2013 08:20:00,"20,69",24998700,0,15762800,2514700
04.01.2013 08:30:00,"20,675",24999000,0,15762800,2514700
04.01.2013 08:40:00,"20,66",24999300,0,15762800,2514700
04.01.2013 08:50:00,"20,66",24999600,0,15762800,2514700
04.01.2013 09:00:00,"20,675",24999800,0,15762800,2514700
04.01.2013 09:10:00,"20,675",25000000,0,15762800,2514700
04.01.2013 09:20:00,"20,66",25000200,0,15762800,2514700
04.01.2013 09:30:00,"20,645",25000400,0,15762800,2514700
04.01.2013 09:40:00,"20,62",25000600,0,15762800,2514700
04.01.2013 09:50:00,"20,62",25000800,0,15762800,2514700
04.01.2013 10:00:00,"20,63",25001100,0,15762800,2514700
04.01.2013 10:10:00,"20,63",25001300,0,15762800,2514700
04.01.2013 10:20:00,"20,63",25001500,0,15762800,2514700
04.01.2013 10:30:00,"20,62",25001800,0,15762800,2514700
04.01.2013 10:40:00,"20,61",25002000,0,15762800,2514700
04.01.2013 10:50:00,"20,61",25002200,0,15762800,2514700
04.01.2013 11:00:00,"20,62",25002500,0,15762800,2514700
04.01.2013 11:10:00,"20,63",25002700,0,15762800,2514700
04.01.2013 11:20:00,"20,63",25003000,0,15762800,2514700
04.01.2013 11:30:00,"20,62",25003200,0,15762800,2514700
04.01.2013 11:40:00,"20,61",25003500,0,15762800,2514700
04.01.2013 11:50:00,"20,61",25003700,0,15762800,2514700
04.01.2013 12:00:00,"20,62",25004000,0,15762800,2514700
04.01.2013 12:10:00,"20,63",25004200,0,15762800,2514700
04.01.2013 12:20:00,"20,63",25004500,0,15762800,2514700
04.01.2013 12:30:00,"20,62",25004700,0,15762800,2514700
04.01.2013 12:40:00,"20,61",25005000,0,15762800,2514700
04.01.2013 12:50:00,"20,61",25005200,0,15762800,2514700
04.01.2013 13:00:00,"20,62",25005500,0,15762800,2514700
04.01.2013 13:10:00,"20,63",25005700,0,15762800,2514700
04.01.2013 13:20:00,"20,63",25006000,0,15762800,2514700
04.01.2013 13:30:00,"20,605",25006200,0,15762800,2514700
04.01.2013 13:40:00,"20,595",25006400,0,15762800,2514700
04.01.2013 13:50:00,"20,585",25006700,0,15762800,2514700
04.01.2013 14:00:00,"20,585",25006900,0,15762800,2514700
04.01.2013 14:10:00,"20,61",25007200,0,15762800,2514700
04.01.2013 14:20:00,"20,61",25007400,0,15762800,2514700
04.01.2013 14:30:00,"20,595",25007700,0,15762800,2514700
04.01.2013 14:40:00,"20,595",25007900,0,15762800,2514700
04.01.2013 14:50:00,"20,595",25008100,0,15762800,2514700
04.01.2013 15:00:00,"20,595",25008400,0,15762800,2514700
04.01.2013 15:10:00,"20,61",25008600,0,15762800,2514700
04.01.2013 15:20:00,"20,62",25008800,0,15762800,2514700
04.01.2013 15:30:00,"20,62",25009100,0,15762800,2514700
04.01.2013 15:40:00,"20,61",25009300,0,15762800,2514700
04.01.2013 15:50:00,"20,61",25009600,0,15762800,2514700
04.01.2013 16:00:00,"20,62",25009800,0,15762800,2514700
04.01.2013 16:10:00,"20,63",25010000,0,15762800,2514700
04.01.2013 16:20:00,"20,62",25010300,0,15762800,2514700
04.01.2013 16:30:00,"20,595",25010500,0,15762800,2514700
04.01.2013 16:40:00,"20,57",25010700,0,15762800,2514700
04.01.2013 16:50:00,"20,57",25011000,0,15762800,2514700
04.01.2013 17:00:00,"20,595",25011200,0,15762800,2514700
04.01.2013 17:10:00,"20,61",25011400,0,15762800,2514700
04.01.2013 17:20:00,"20,61",25011700,0,15762800,2514700
04.01.2013 17:30:00,"20,595",25011900,0,15762800,2514700
04.01.2013 17:40:00,"20,57",25012200,0,15762800,2514700
04.01.2013 17:50:00,"20,56",25012400,0,15762800,2514700
04.01.2013 18:00:00,"20,56",25012600,0,15762800,2514700
04.01.2013 18:10:00,"20,57",25012900,0,15762800,2514700
04.01.2013 18:20:00,"20,555",25013100,0,15762800,2514700
04.01.2013 18:30:00,"20,545",25013400,0,15762800,2514700
04.01.2013 18:40:00,"20,56",25013600,0,15762800,2514700
04.01.2013 18:50:00,"20,545",25013800,0,15762800,2514700
04.01.2013 19:00:00,"20,545",25014100,0,15762800,2514700
04.01.2013 19:10:00,"20,57",25014300,0,15762800,2514700
04.01.2013 19:20:00,"20,595",25014600,0,15762800,2514700
04.01.2013 19:30:00,"20,595",25014800,0,15762800,2514700
04.01.2013 19:40:00,"20,57",25015000,0,15762800,2514700
04.01.2013 19:50:00,"20,57",25015200,0,15762800,2514700
04.01.2013 20:00:00,"20,58",25015500,0,15762800,2514700
04.01.2013 20:10:00,"20,555",25015700,0,15762800,2514700
04.01.2013 20:20:00,"20,555",25015900,0,15762800,2514700
04.01.2013 20:30:00,"20,58",25016100,0,15762800,2514700
04.01.2013 20:40:00,"20,58",25016400,0,15762800,2514700
04.01.2013 20:50:00,"20,58",25016600,0,15762800,2514700
04.01.2013 21:00:00,"20,58",25016800,0,15762800,2514700
04.01.2013 21:10:00,"20,58",25017100,0,15762800,2514700
04.01.2013 21:20:00,"20,58",25017300,0,15762800,2514700
04.01.2013 21:30:00,"20,58",25017500,1,15762800,2514700
04.01.2013 21:40:00,"20,58",25017700,1,15762800,2514700
04.01.2013 21:50:00,"20,58",25017900,1,15762800,2514700
04.01.2013 22:00:00,"20,58",25018200,1,15762800,2514700
04.01.2013 22:10:00,"20,58",25018400,1,15762800,2514700
04.01.2013 22:20:00,"20,58",25018600,1,15762800,2514700
04.01.2013 22:30:00,"20,58",25018800,1,15762800,2514700
04.01.2013 22:40:00,"20,58",25019100,1,15762800,2514700
04.01.2013 22:50:00,"20,58",25019300,1,15762800,2514700
04.01.2013 23:00:00,"20,58",25019500,1,15762800,2514700
04.01.2013 23:10:00,"20,58",25019800,0,15762800,2514700
04.01.2013 23:20:00,"20,58",25020000,0,15762800,2514700
04.01.2013 23:30:00,"20,58",25020200,0,15762800,2514700
04.01.2013 23:40:00,"20,595",25020400,0,15762800,2514700
04.01.2013 23:50:00,"20,61",25020600,0,15762800,2514700
05.01.2013 00:00:00,"20,62",25020800,0,15762800,2514700
05.01.2013 00:10:00,"20,62",25021000,0,15762800,2514700
05.01.2013 00:20:00,"20,61",25021200,0,15762800,2514700
05.01.2013 00:30:00,"20,595",25021500,0,15762800,2514700
05.01.2013 00:40:00,"20,58",25021700,0,15762800,2514700
05.01.2013 00:50:00,"20,58",25021900,0,15762800,2514700
05.01.2013 01:00:00,"20,57",25022100,0,15762800,2514700
05.01.2013 01:10:00,"20,56",25022400,0,15762800,2514700
05.01.2013 01:20:00,"20,56",25022600,0,15762800,2514700
05.01.2013 01:30:00,"20,53",25022800,0,15762800,2514700
05.01.2013 01:40:00,"20,53",25023100,0,15762800,2514700
05.01.2013 01:50:00,"20,56",25023300,0,15762800,2514700
05.01.2013 02:00:00,"20,56",25023500,0,15762800,2514700
05.01.2013 02:10:00,"20,52",25023700,0,15762800,2514700
05.01.2013 02:20:00,"20,505",25024000,0,15762800,2514700
05.01.2013 02:30:00,"20,53",25024200,0,15762800,2514700
05.01.2013 02:40:00,"20,53",25024400,0,15762800,2514700
05.01.2013 02:50:00,"20,545",25024600,0,15762800,2514700
05.01.2013 03:00:00,"20,545",25024900,0,15762800,2514700
05.01.2013 03:10:00,"20,545",25025100,0,15762800,2514700
05.01.2013 03:20:00,"20,56",25025400,0,15762800,2514700
05.01.2013 03:30:00,"20,465",25025600,0,15762800,2514700
05.01.2013 03:40:00,"20,335",25025900,0,15762800,2514700
05.01.2013 03:50:00,"20,245",25026100,0,15762800,2514700
05.01.2013 04:00:00,"20,165",25026400,0,15762800,2514700
05.01.2013 04:10:00,"20,125",25026600,0,15762800,2514700
05.01.2013 04:20:00,"20,075",25027000,0,15762800,2514700
05.01.2013 04:30:00,"20,05",25027300,0,15762800,2514700
05.01.2013 04:40:00,"20,085",25027500,0,15762800,2514700
05.01.2013 04:50:00,"20,15",25027800,0,15762800,2514700
05.01.2013 05:00:00,"20,255",25028000,0,15762800,2514700
05.01.2013 05:10:00,"20,31",25028300,0,15762800,2514700
05.01.2013 05:20:00,"20,31",25028600,0,15762800,2514800
05.01.2013 05:30:00,"20,295",25028900,0,15762800,2514800
05.01.2013 05:40:00,"20,375",25029200,0,15762800,2515000
05.01.2013 05:50:00,"20,52",25029500,0,15762800,2515100
05.01.2013 06:00:00,"20,595",25029800,0,15762800,2515200
05.01.2013 06:10:00,"20,63",25030200,0,15762900,2515400
05.01.2013 06:20:00,"20,63",25030500,0,15763000,2515500
05.01.2013 06:30:00,"20,565",25030800,0,15763200,2515600
05.01.2013 06:40:00,"20,565",25031200,0,15763400,2515700
05.01.2013 06:50:00,"20,66",25031600,0,15763500,2515700
05.01.2013 07:00:00,"20,725",25031900,0,15763700,2515700
05.01.2013 07:10:00,"20,76",25032300,0,15763700,2515800
05.01.2013 07:20:00,"20,76",25032700,0,15763700,2515800
05.01.2013 07:30:00,"20,75",25033000,0,15763700,2515900
05.01.2013 07:40:00,"20,74",25033400,1,15763700,2516000
05.01.2013 07:50:00,"20,78",25033800,1,15763700,2516100
05.01.2013 08:00:00,"20,83",25034200,1,15763700,2516300
05.01.2013 08:10:00,"20,84",25034500,1,15763700,2516500
05.01.2013 08:20:00,"20,84",25034900,1,15763700,2516600
05.01.2013 08:30:00,"20,8",25035200,1,15763700,2516800
05.01.2013 08:40:00,"20,825",25035600,1,15763700,2517000
05.01.2013 08:50:00,"20,92",25035900,1,15763700,2517300
05.01.2013 09:00:00,"20,96",25036300,1,15763700,2517500
05.01.2013 09:10:00,"20,985",25036600,1,15763700,2517800
05.01.2013 09:20:00,"21,04",25036900,1,15763700,2518000
05.01.2013 09:30:00,"21,08",25037300,1,15763700,2518200
05.01.2013 09:40:00,"21,09",25037600,1,15763700,2518400
05.01.2013 09:50:00,"21,14",25038000,1,15763700,2518700
05.01.2013 10:00:00,"21,18",25038300,0,15763700,2518900
05.01.2013 10:10:00,"21,195",25038700,0,15763700,2519100
05.01.2013 10:20:00,"21,235",25039000,0,15763700,2519200
05.01.2013 10:30:00,"21,27",25039300,0,15763700,2519400
05.01.2013 10:40:00,"21,28",25039700,0,15763700,2519600
05.01.2013 10:50:00,"21,295",25040000,0,15763700,2519700
05.01.2013 11:00:00,"21,325",25040300,0,15763700,2519900
05.01.2013 11:10:00,"21,34",25040600,0,15763700,2520100
05.01.2013 11:20:00,"21,35",25040900,0,15763700,2520200
05.01.2013 11:30:00,"21,36",25041200,0,15763700,2520400
05.01.2013 11:40:00,"21,35",25041600,0,15763700,2520500
05.01.2013 11:50:00,"21,35",25041800,0,15763700,2520700
05.01.2013 12:00:00,"21,385",25042000,0,15763700,2520900
05.01.2013 12:10:00,"21,385",25042400,0,15763700,2521000
05.01.2013 12:20:00,"21,32",25042800,0,15763700,2521100
05.01.2013 12:30:00,"21,255",25043100,0,15763700,2521200
05.01.2013 12:40:00,"21,23",25043500,0,15763700,2521300
05.01.2013 12:50:00,"21,295",25043800,0,15763700,2521400
05.01.2013 13:00:00,"21,36",25044100,0,15763700,2521400
05.01.2013 13:10:00,"21,36",25044300,0,15763700,2521400
05.01.2013 13:20:00,"21,36",25044600,0,15763700,2521400
05.01.2013 13:30:00,"21,4",25044900,0,15763700,2521400
05.01.2013 13:40:00,"21,425",25045300,0,15763700,2521400
05.01.2013 13:50:00,"21,425",25045600,0,15763700,2521400
05.01.2013 14:00:00,"21,465",25045900,0,15763700,2521400
05.01.2013 14:10:00,"21,505",25046100,0,15763700,2521400
05.01.2013 14:20:00,"21,505",25046400,0,15763700,2521400
05.01.2013 14:30:00,"21,49",25046700,0,15763700,2521400
05.01.2013 14:40:00,"21,48",25047100,0,15763700,2521400
05.01.2013 14:50:00,"21,47",25047500,0,15763700,2521500
05.01.2013 15:00:00,"21,48",25047800,0,15763700,2521500
05.01.2013 15:10:00,"21,49",25048200,0,15763700,2521600
05.01.2013 15:20:00,"21,505",25048400,0,15763700,2521700
05.01.2013 15:30:00,"21,505",25048600,0,15763700,2521800
05.01.2013 15:40:00,"21,49",25049000,0,15763700,2522000
05.01.2013 15:50:00,"21,505",25049300,0,15763700,2522300
05.01.2013 16:00:00,"21,495",25049700,0,15763700,2522500
05.01.2013 16:10:00,"21,52",25050000,0,15763700,2522700
05.01.2013 16:20:00,"21,595",25050200,0,15763700,2523000
05.01.2013 16:30:00,"21,61",25050400,0,15763700,2523200
05.01.2013 16:40:00,"21,56",25050800,0,15763700,2523500
05.01.2013 16:50:00,"21,545",25051200,0,15763700,2523800
05.01.2013 17:00:00,"21,52",25051500,0,15763700,2524100
05.01.2013 17:10:00,"21,52",25051900,0,15763700,2524300
05.01.2013 17:20:00,"21,595",25052200,0,15763700,2524500
05.01.2013 17:30:00,"21,66",25052400,0,15763700,2524800
05.01.2013 17:40:00,"21,675",25052700,0,15763700,2525000
05.01.2013 17:50:00,"21,61",25053000,0,15763700,2525100
05.01.2013 18:00:00,"21,555",25053300,0,15763700,2525200
05.01.2013 18:10:00,"21,515",25053600,0,15763700,2525300
05.01.2013 18:20:00,"21,45",25053800,0,15763700,2525300
05.01.2013 18:30:00,"21,4",25053900,0,15763700,2525300
05.01.2013 18:40:00,"21,375",25054100,0,15763700,2525400
05.01.2013 18:50:00,"21,35",25054300,0,15763700,2525400
05.01.2013 19:00:00,"21,325",25054500,0,15763700,2525400
05.01.2013 19:10:00,"21,31",25054900,0,15763700,2525400
05.01.2013 19:20:00,"21,295",25055200,0,15763700,2525400
05.01.2013 19:30:00,"21,28",25055400,0,15763700,2525400
05.01.2013 19:40:00,"21,27",25055600,0,15763700,2525400
05.01.2013 19:50:00,"21,26",25055800,0,15763700,2525400
05.01.2013 20:00:00,"21,245",25055900,0,15763700,2525400
05.01.2013 20:10:00,"21,23",25056100,0,15763700,2525400
05.01.2013 20:20:00,"21,22",25056300,0,15763700,2525400
05.01.2013 20:30:00,"21,195",25056500,0,15763700,2525400
05.01.2013 20:40:00,"21,18",25056700,0,15763700,2525400
05.01.2013 20:50:00,"21,18",25056900,0,15763700,2525400
05.01.2013 21:00:00,"21,165",25057100,0,15763700,2525400
05.01.2013 21:10:00,"21,15",25057300,0,15763700,2525400
05.01.2013 21:20:00,"21,14",25057500,0,15763700,2525400
05.01.2013 21:30:00,"21,13",25057700,0,15763700,2525400
05.01.2013 21:40:00,"21,13",25057900,0,15763700,2525400
05.01.2013 21:50:00,"21,115",25058100,0,15763700,2525400
05.01.2013 22:00:00,"21,075",25058300,0,15763700,2525400
05.01.2013 22:10:00,"21,075",25058500,0,15763700,2525400
05.01.2013 22:20:00,"21,09",25058700,0,15763700,2525400
05.01.2013 22:30:00,"21,065",25058900,0,15763700,2525400
05.01.2013 22:40:00,"21,065",25059100,0,15763700,2525400
05.01.2013 22:50:00,"21,065",25059300,0,15763700,2525400
05.01.2013 23:00:00,"21,035",25059500,0,15763700,2525400
05.01.2013 23:10:00,"21,02",25059700,0,15763700,2525400
05.01.2013 23:20:00,"21,01",25059900,0,15763700,2525400
05.01.2013 23:30:00,21,25060100,0,15763700,2525400
05.01.2013 23:40:00,"20,985",25060300,0,15763700,2525400
05.01.2013 23:50:00,"21,035",25060500,0,15763700,2525400
06.01.2013 00:00:00,"21,09",25060600,0,15763700,2525400
06.01.2013 00:10:00,"21,05",25060900,0,15763700,2525400
06.01.2013 00:20:00,"21,01",25061100,0,15763700,2525400
06.01.2013 00:30:00,21,25061300,0,15763700,2525400
06.01.2013 00:40:00,"20,985",25061600,0,15763700,2525400
06.01.2013 00:50:00,"20,96",25061900,0,15763700,2525400
06.01.2013 01:00:00,"20,96",25062100,0,15763700,2525400
06.01.2013 01:10:00,"20,96",25062300,0,15763700,2525400
06.01.2013 01:20:00,"20,975",25062500,0,15763700,2525400
06.01.2013 01:30:00,"20,975",25062700,0,15763700,2525400
06.01.2013 01:40:00,"20,935",25062900,0,15763700,2525400
06.01.2013 01:50:00,"20,92",25063200,0,15763700,2525400
06.01.2013 02:00:00,"20,92",25063500,0,15763700,2525400
06.01.2013 02:10:00,"20,905",25063800,0,15763700,2525400
06.01.2013 02:20:00,"20,89",25063900,0,15763700,2525400
06.01.2013 02:30:00,"20,89",25064100,0,15763700,2525400
06.01.2013 02:40:00,"20,89",25064300,0,15763700,2525400
06.01.2013 02:50:00,"20,88",25064500,0,15763700,2525400
06.01.2013 03:00:00,"20,88",25064700,0,15763700,2525400
06.01.2013 03:10:00,"20,89",25065000,0,15763700,2525400
06.01.2013 03:20:00,"20,89",25065400,0,15763700,2525400
06.01.2013 03:30:00,"20,88",25065600,0,15763700,2525400
06.01.2013 03:40:00,"20,855",25065800,0,15763700,2525400
06.01.2013 03:50:00,"20,84",25066000,0,15763700,2525400
06.01.2013 04:00:00,"20,84",25066200,0,15763700,2525400
06.01.2013 04:10:00,"20,84",25066500,0,15763700,2525400
06.01.2013 04:20:00,"20,84",25066800,0,15763700,2525400
06.01.2013 04:30:00,"20,855",25067100,1,15763700,2525400
06.01.2013 04:40:00,"20,88",25067300,1,15763700,2525400
06.01.2013 04:50:00,"20,905",25067500,1,15763700,2525400
06.01.2013 05:00:00,"20,875",25067700,1,15763700,2525400
06.01.2013 05:10:00,"20,785",25068050,1,15763700,2525400
06.01.2013 05:20:00,"20,685",25068400,1,15763700,2525400
06.01.2013 05:30:00,"20,605",25068600,1,15763700,2525400
06.01.2013 05:40:00,"20,605",25068800,1,15763700,2525500
06.01.2013 05:50:00,"20,685",25069100,1,15763700,2525500
06.01.2013 06:00:00,"20,75",25069500,1,15763700,2525500
06.01.2013 06:10:00,"20,8",25069900,1,15763700,2525500
06.01.2013 06:20:00,"20,855",25070300,1,15763900,2525500
06.01.2013 06:30:00,"20,855",25070700,1,15764000,2525500
06.01.2013 06:40:00,"20,8",25071200,1,15764200,2525500
06.01.2013 06:50:00,"20,79",25071600,1,15764400,2525600
06.01.2013 07:00:00,"20,87",25072000,1,15764500,2525600
06.01.2013 07:10:00,"20,945",25072400,1,15764700,2525700
06.01.2013 07:20:00,"20,96",25072900,1,15764800,2525700
06.01.2013 07:30:00,"20,985",25073300,1,15765000,2525800
06.01.2013 07:40:00,"20,955",25073800,1,15765100,2525900
06.01.2013 07:50:00,"20,905",25074200,1,15765300,2526000
06.01.2013 08:00:00,"20,895",25074600,1,15765400,2526100
06.01.2013 08:10:00,"20,88",25075000,1,15765600,2526300
06.01.2013 08:20:00,"20,89",25075400,1,15765700,2526400
06.01.2013 08:30:00,"20,945",25075900,1,15765900,2526600
06.01.2013 08:40:00,21,25076300,1,15766100,2526800
06.01.2013 08:50:00,"21,01",25076700,1,15766200,2527000
06.01.2013 09:00:00,"21,02",25077100,1,15766400,2527200
06.01.2013 09:10:00,"21,06",25077500,1,15766500,2527400
06.01.2013 09:20:00,"21,1",25078000,1,15766700,2527600
06.01.2013 09:30:00,"21,115",25078400,1,15766800,2527800
06.01.2013 09:40:00,"21,13",25078800,1,15767000,2528000
06.01.2013 09:50:00,"21,13",25079200,1,15767100,2528200
06.01.2013 10:00:00,"21,155",25079600,1,15767300,2528300
06.01.2013 10:10:00,"21,165",25080000,0,15767400,2528400
06.01.2013 10:20:00,"21,18",25080500,0,15767600,2528600
06.01.2013 10:30:00,"21,21",25080900,0,15767700,2528700
06.01.2013 10:40:00,"21,195",25081300,0,15767900,2528800
06.01.2013 10:50:00,"21,18",25081700,0,15768100,2528800
06.01.2013 11:00:00,"21,18",25082150,0,15768250,2528800
06.01.2013 11:10:00,"21,205",25082600,0,15768400,2528900
06.01.2013 11:20:00,"21,255",25083000,0,15768500,2528900
06.01.2013 11:30:00,"21,295",25083400,0,15768600,2528900
06.01.2013 11:40:00,"21,27",25083800,0,15768800,2529000
06.01.2013 11:50:00,"21,23",25084200,0,15768900,2529000
06.01.2013 12:00:00,"21,245",25084600,0,15769000,2529000
06.01.2013 12:10:00,"21,27",25085100,0,15769200,2529000
06.01.2013 12:20:00,"21,295",25085500,0,15769300,2529000
06.01.2013 12:30:00,"21,285",25085900,0,15769500,2529000
06.01.2013 12:40:00,"21,245",25086300,0,15769600,2529000
06.01.2013 12:50:00,"21,245",25086700,0,15769700,2529000
06.01.2013 13:00:00,"21,26",25087100,0,15769900,2529000
06.01.2013 13:10:00,"21,26",25087500,0,15770000,2529000
06.01.2013 13:20:00,"21,31",25087900,0,15770100,2529000
